"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"186",1.27581107316774,1.11649400222148,1.55407018444392,1.49196089305646,1.1993257526575,1.14874454567341,1.00908066347298,1.2502316745429,1.65394834152669,1.21922175147315,1.20689560101343,1.18631819728801,1.00822290116611,1.83676225548479,1.32408595229282
"187",1.27631623244031,1.1076854840744,1.55324439670398,1.49349125716672,1.18900812462738,1.158094427212,1.00066003598756,1.26395577295903,1.64401302573193,1.22075476473037,1.20054162598688,1.18044980431547,1.00661707807589,1.84637433287458,1.32377192175538
"188",1.27654818897595,1.10385855084367,1.55808702591054,1.49368291207765,1.17299098948542,1.16214532891306,0.995954566325967,1.26710998261942,1.64028440775708,1.22169209889916,1.20283612581198,1.17776699508691,1.0091360793968,1.84173314852105,1.32119062792207
"189",1.27602113392323,1.10443907688213,1.57572578204484,1.49442550749101,1.17344592689986,1.16179740954449,0.997473373445652,1.26219699819783,1.64329313106913,1.21771562936796,1.21016193905449,1.18225879705694,1.01679422249679,1.82587640672234,1.29669681739247
"190",1.27207905384213,1.1083402816851,1.59832344144581,1.49030156084766,1.17788309846154,1.15807992161351,1.00580619791381,1.24883256745678,1.64937112816951,1.21282465518716,1.21854400283348,1.18928206977782,1.02013702544537,1.80584374828261,1.2775939313171
"191",1.26421146538116,1.10828969428859,1.61583857659025,1.48380378754155,1.17780581396349,1.15739084073974,1.01297532786838,1.23490573491449,1.66055393664675,1.20900863140276,1.2380109202761,1.19717339482501,1.02585822247384,1.77921502998293,1.26001859927565
"192",1.25827847034522,1.1067490525737,1.62654274723878,1.47513093095183,1.17206568263592,1.15852450907723,1.01860107326691,1.22494878046178,1.6680289176055,1.2083803274707,1.24460967770082,1.20135690377765,1.02991428258237,1.75733803118169,1.24146955210274
"193",1.25582197663221,1.10270075177337,1.63257067653042,1.46475163050067,1.15860032855045,1.15872885896236,1.02132623174507,1.21997594576504,1.67163001291027,1.20836340250011,1.25339466342411,1.20388320440398,1.02848822931504,1.73740963005818,1.21962833276029
"194",1.25418987922991,1.09530559973114,1.63515094071291,1.45602078174795,1.14314373081762,1.15953043644202,1.02137656767293,1.21815318571618,1.66983267550946,1.20846565153469,1.2629038472578,1.20346735874354,1.02696404976295,1.72789676507614,1.20826698043345
"195",1.25293651508519,1.08809862766034,1.63560665627225,1.45306149313672,1.1288444254386,1.16353745054289,1.01865349748015,1.22036396643058,1.66587542103634,1.20993689350808,1.26389208689363,1.20104064354217,1.02633545704115,1.72041485540406,1.2016241842487
"196",1.25652288732241,1.08037785187357,1.63571306790004,1.45229908097964,1.12063427477702,1.16802148592631,1.01406757446356,1.22175334324589,1.66176098011081,1.20994796095521,1.25941460116523,1.19613486814415,1.02655913589514,1.7186782114161,1.19617063427463
"197",1.26141650998105,1.07780486180877,1.6360974148818,1.45545655625579,1.11820823967125,1.17778856395263,1.01116563764647,1.22144974553782,1.65756249267407,1.21526126809896,1.25154190057587,1.19182494146235,1.02738033143913,1.72744991023901,1.1948988785034
"198",1.26789086487302,1.08304279785412,1.6372522660527,1.45987571084944,1.12223343611715,1.18977688532845,1.01454711164201,1.2133236863622,1.65509229147308,1.22155373178218,1.24544012727564,1.18879720586177,1.03035773660535,1.73812455248289,1.19552649215829
"199",1.27208418222681,1.08086013375187,1.64043975768513,1.46143906266442,1.12299618489749,1.19819120345979,1.0177433866373,1.20509280197663,1.65765026715838,1.22761214746016,1.24443194672491,1.19124181653398,1.03131201359947,1.73843959639107,1.19409743765383
"200",1.27232356904596,1.07037025353524,1.63849651618282,1.46158930494363,1.11742894854262,1.20171729429912,1.01872638891939,1.21009204071446,1.65698959360837,1.23036252025542,1.24558255847047,1.19144095476202,1.03174134204779,1.73189445933859,1.18674110743461
"201",1.26972132080643,1.05282203148773,1.62891997897929,1.462264775577,1.1070971462345,1.19620209832404,1.01247592876887,1.22434231016072,1.64889970520371,1.23074327741303,1.25259755546954,1.19169041248119,1.031528967851,1.72638669142248,1.17391601301473
"202",1.26526065352223,1.0171470765626,1.61115767428326,1.46369054877125,1.09825316196488,1.18577693531886,0.999060369610216,1.25211438891429,1.64319297791576,1.23137816689447,1.25496112602353,1.18855408077549,1.03266860080947,1.71689679126889,1.16350124952364
"203",1.2643761204134,0.99519131383519,1.5902522934421,1.47133924765902,1.0836103211529,1.17765669020436,0.98807249144208,1.27394779838748,1.63336853399644,1.2305907079369,1.25950679607013,1.18643450420514,1.02645892718043,1.69117539100911,1.14943298693004
"204",1.25889390256152,0.981154590889695,1.57327829915197,1.48011730523721,1.07153281976379,1.17450728188142,0.980353744936677,1.28749052470537,1.62762362639521,1.2277592516474,1.26281400191687,1.18678368978448,1.02247263821158,1.67786965225772,1.13577087337714
"205",1.25493565424818,0.970036906729924,1.55896265258584,1.48453975764964,1.06697178332873,1.17651220620085,0.974512544589587,1.29345032637526,1.62490774341241,1.2239221410405,1.26544325642163,1.18874216203338,1.01968549852824,1.66509023483074,1.12336675809184
"206",1.25303885376096,0.96037231799095,1.55347778854451,1.48656592430067,1.06323993842537,1.18178275020647,0.975398174694829,1.29351341774253,1.62294273469051,1.21883538909836,1.26450638217358,1.1916666454568,1.01858988874744,1.65547731743898,1.11582605189704
"207",1.25307359088284,0.957363079783991,1.55222652352139,1.48360392867838,1.06181628812704,1.18728071171377,0.979742897245625,1.2898977536779,1.62247436218344,1.21526832091655,1.26471296712248,1.19431074779612,1.01980758766313,1.64797418150764,1.11281975650286
"208",1.25617942920999,0.955100402546499,1.55393445979959,1.47827800114056,1.06346989868392,1.19247386364882,0.987797884450399,1.28455345163116,1.62304807950035,1.21487496481654,1.26479764050126,1.20068984310018,1.02298602598581,1.64712103892718,1.11433645498511
"209",1.25903269692443,0.957747163582629,1.55922611836286,1.47420189092311,1.07009894120605,1.19376764117753,1.00095920352417,1.28045933544555,1.62462442889859,1.21636241422535,1.26789542339936,1.21426023009641,1.02483845902229,1.648823553275,1.11917892034119
"210",1.26102577873102,0.962852453402798,1.56635908105132,1.46327995648302,1.07780236913361,1.18641973433562,1.01668769401058,1.28080398581698,1.6285897089247,1.22782268392824,1.27234089365551,1.23053209966243,1.02747800477211,1.64997466233499,1.12530059334934
"211",1.26059224323994,0.967221910589475,1.57378046140377,1.45436325643583,1.0878223797332,1.18307410182202,1.03254129881307,1.28477519293322,1.6316495307841,1.2294930788119,1.27913628894854,1.24733204697298,1.03573785450829,1.65062790532771,1.1292781296783
"212",1.26070359853599,0.968156180696917,1.582578526617,1.44271200782908,1.09494580879172,1.19451950629412,1.04289756670537,1.28297248130914,1.63250182783064,1.22838330101065,1.27945910230809,1.25455172008767,1.04604931860574,1.6504954428703,1.12934806895628
"213",1.26929434406182,0.964787660057373,1.58457260115216,1.43821691825556,1.09684126433223,1.21359124201388,1.04007775502206,1.27249568575084,1.63105058625927,1.22650974050562,1.2720525378141,1.24707666506693,1.04174567663989,1.6478243373013,1.1252170645249
"214",1.28146993543806,0.957447406393584,1.57866993797602,1.43881390412236,1.09045239281643,1.24244608780725,1.0283972066137,1.26218030268877,1.62181493685467,1.22752334169451,1.25793778680495,1.2356416260977,1.03585500123713,1.64444889564733,1.11779651346687
"215",1.28798958732664,0.947275010325014,1.5751864653851,1.43514416236506,1.0900356596642,1.26450568605766,1.01773713415697,1.24896963617738,1.61399132621506,1.23136930717682,1.24738132732442,1.22256761750798,1.02806973226131,1.63838862276607,1.10959523284561
"216",1.29570508149725,0.938308735474945,1.57573461172894,1.42268542735476,1.09668952102221,1.27453938251204,1.01117202910538,1.23361140199222,1.60995925428153,1.23163004184929,1.23669367259343,1.21642802928008,1.02496343954134,1.63502751171111,1.10112593219017
"217",1.30184548603495,0.934488344465217,1.58467421232685,1.4092447066666,1.11081268915995,1.27967941154159,1.01277118037028,1.21912397889405,1.60703122422594,1.23153970542054,1.22788524370353,1.21710882133532,1.02279109120678,1.63372405542702,1.09432091680216
"218",1.3030826869806,0.936246404221507,1.59491520294337,1.39605343133221,1.12699442564551,1.28437562374066,1.0154524766736,1.20941880834574,1.60938350508791,1.23274037321068,1.22207308963311,1.22229119801074,1.02259942926696,1.63346771361928,1.09254176557283
"219",1.30299594886691,0.940943859370054,1.60431031352769,1.38393599985381,1.14779592276046,1.28771399115437,1.02421428488144,1.20904083713237,1.61586248099555,1.23216168308011,1.22344053214088,1.22655458024417,1.02442874534351,1.63594066233834,1.09205981908138
"220",1.30078217039269,0.946305172447501,1.61220365957162,1.37062407638906,1.16643323493036,1.2904906924752,1.03763551228299,1.21968390626952,1.62708902403512,1.2321232688104,1.22632709202838,1.2365183832554,1.02747370313787,1.63671149012668,1.09245010849198
"221",1.29997261532831,0.95420649189652,1.6117554640594,1.35766674751372,1.17771405335119,1.28949233160504,1.05041121304691,1.23348867629485,1.64325625682302,1.23271083257395,1.23125871875996,1.24303731135905,1.03052286171883,1.63712362243034,1.09528876776482
"222",1.29836885621557,0.965319691976624,1.60079482924592,1.35748526885508,1.179855589915,1.28729845772224,1.05096706482498,1.24798232857871,1.66220659639813,1.23043077831588,1.23449612537233,1.24020932536471,1.02917393114563,1.63608557769777,1.09647131662802
"223",1.30084373631703,0.97411052158279,1.59276161279046,1.36235679945739,1.17688027295982,1.28599910432444,1.04746011406552,1.2648876811542,1.68000790806763,1.23044151790236,1.23701179856939,1.24026334865994,1.02866813720738,1.63299294370995,1.09533657538974
"224",1.3033813858488,0.976921920517916,1.59464474451084,1.36520489791533,1.17845424074881,1.28782321326505,1.04948542671984,1.27866731681493,1.68797804201169,1.23168904567417,1.23709631981882,1.26047788834176,1.03231002245937,1.62658267251644,1.09531104001133
"225",1.3013621529744,0.971623097858278,1.60704124008014,1.36155920998107,1.18231812896788,1.29263677255586,1.06801582411809,1.28181082560723,1.68383455557273,1.23244154406026,1.23913541113483,1.29049643485404,1.03994385441439,1.6298356169189,1.08950477378338
"226",1.29432751459396,0.956811367319244,1.62804547617601,1.35332135405626,1.17553938848136,1.31256326354074,1.09339070225268,1.2808952460994,1.6747946673904,1.23318220996787,1.23934908736737,1.32801137519862,1.03869424276259,1.63408885236612,1.07768565508899
"227",1.28565336414763,0.942080194784314,1.6484678876022,1.34683156232079,1.17206256947318,1.33292560784577,1.10866200223649,1.28198277519054,1.66476184917486,1.23679567754148,1.23800353182625,1.36600548703045,1.03715586139402,1.63624278877883,1.06179281599252
"228",1.28282451798999,0.932547852226835,1.66195264386494,1.34416715543848,1.1643003145308,1.34077506768504,1.11999960006178,1.28825786835827,1.65530594751655,1.24033628150072,1.23881085272057,1.40208848517574,1.04057210901064,1.6293947377104,1.05583952518542
"229",1.28028043505526,0.932529823277251,1.66531197236109,1.34201888970133,1.15443419397886,1.3473630452795,1.12725348593114,1.30527823599232,1.65075648837444,1.24181463854598,1.23960158989622,1.41868136317231,1.04559382136561,1.61726364459611,1.05179204835964
"230",1.27916594493164,0.935696356299297,1.66093825237871,1.34097477739868,1.14382036579838,1.35349879478171,1.12914256301332,1.3227329239642,1.65051992216237,1.241516229803,1.23959167975046,1.42692871030255,1.05024406386119,1.60132015914523,1.04615389502643
"231",1.28230309145659,0.939797099729273,1.65275067748733,1.34257979751722,1.14082113615996,1.35550971982258,1.12608523358469,1.33937034934509,1.65520540087772,1.24089976516683,1.2391762128436,1.43139477869483,1.05346567994219,1.58511977757119,1.04600755853592
"232",1.2877379549401,0.947449334293225,1.64227967410354,1.34704685817538,1.14187248410001,1.35553993656571,1.12183611820271,1.35427287123826,1.6630918699249,1.2398719082337,1.23934272704368,1.4331325453723,1.05367469699671,1.56876015068636,1.04857600591766
"233",1.29322861087335,0.956303186957192,1.62459875626007,1.34749458687793,1.14375615336119,1.35482279001048,1.11634661094511,1.36252626473038,1.67462944883602,1.24364113217931,1.2403708741535,1.430280100684,1.05307344843042,1.55335792077149,1.05183347186692
"234",1.30068731660551,0.958439173393715,1.60726964078499,1.34758032858035,1.14648679313386,1.35270392801215,1.1099958505393,1.35783643522446,1.67844011596258,1.25073323513337,1.24421180956895,1.42743677064194,1.05136061465405,1.5384893919851,1.05596312939956
"235",1.31002145594921,0.956718172561406,1.59090125540156,1.34667565672756,1.15085116103862,1.35157768369955,1.10864297124618,1.35796906739959,1.68587070623615,1.2471353459066,1.24994842165742,1.42640188965868,1.04940533062873,1.53645901169334,1.06060022101964
"236",1.31388453985864,0.958372670263295,1.58449487134084,1.34808543580115,1.15102035190567,1.35142435396746,1.11067153670722,1.38048425134985,1.68627291170447,1.24580406072465,1.25527546766205,1.42763868210789,1.04929240761239,1.53662577111186,1.06446587889474
"237",1.30982888748628,0.972486949394558,1.59294642226747,1.34817272637546,1.15485282004356,1.35395539472039,1.10811461676451,1.40480271417076,1.68781409288697,1.24787719680548,1.25300164937643,1.43151432553221,1.05034471305064,1.53551247382327,1.06571392353108
"238",1.29898079368933,0.988272198619144,1.61580517493636,1.34893732128273,1.1583831028004,1.35560852344699,1.10672475235655,1.43498722251669,1.68946483281264,1.25228736364784,1.24622659863918,1.43526644612168,1.05623788903587,1.54619843609399,1.06485775797784
"239",1.28932343948387,0.995533316025592,1.64503125197323,1.34345179137783,1.16218380264077,1.35396383057878,1.11257507292925,1.4698783320913,1.68711107957257,1.25815423869536,1.24029147744583,1.44592726727544,1.06286996735053,1.55784945347647,1.06126200818638
"240",1.29060815834536,0.998950282407919,1.65866190544977,1.34088516449374,1.16510197193682,1.35796597895887,1.12345058869457,1.49448302991512,1.68649385121106,1.26264368194526,1.2405384651133,1.45425153620799,1.06571457859223,1.56356480490221,1.05918011552603
"241",1.29556005606871,1.00093604787067,1.66331461822965,1.33658855888115,1.16631928275366,1.36011021598624,1.12708443741003,1.51331726030835,1.68747896105235,1.26051789332349,1.24589288166575,1.4668485923002,1.0688490629407,1.56813158542964,1.05446772947501
"242",1.3029017614109,1.00157498759606,1.66539640171946,1.33615307226097,1.16617097908589,1.36034949120085,1.12979897136031,1.52384584329037,1.68779059345772,1.25671908865026,1.25185459872854,1.4770890103895,1.0696260280342,1.57162118460884,1.05413124199942
"243",1.31077047532264,1.00019777509366,1.66487222251816,1.33605976793775,1.16554975403943,1.35846661229976,1.12984992757746,1.52677442749772,1.68506751254316,1.25027645022183,1.2593377922107,1.48187197634869,1.06703619960892,1.57172569437829,1.05462858003189
"244",1.31674048500032,0.997194280266619,1.66410687827434,1.33596275962909,1.16085551670668,1.35554915774149,1.12988757144322,1.52539029832311,1.67924659295361,1.24418898225313,1.27081056255691,1.48274692272868,1.06359840866927,1.57108538301238,1.05347049892495
"245",1.31926877308823,0.994360187155355,1.66549083987982,1.33562696462817,1.15466357908148,1.35368085412231,1.12746622692896,1.51962294820507,1.67148690556739,1.2400024569245,1.27860131467266,1.48059883779142,1.0613403816286,1.56920744173653,1.05430151810413
"246",1.3122523636469,0.985117435718429,1.67055332946852,1.33684917848372,1.14681562238551,1.35260779981229,1.12694273059693,1.50922923653745,1.66524330016306,1.24112542046499,1.28022280888398,1.47563664818799,1.0581942631556,1.57181522271746,1.05301913345601
"247",1.30315952555695,0.975750488866143,1.67462732872788,1.33985109586213,1.13567658270257,1.35380625742517,1.12701161730469,1.49794079077079,1.65168507034036,1.24315189508586,1.27991496474846,1.47000526559983,1.05647916389286,1.57601163483705,1.05310694146362
"248",1.30621784836556,0.977456224831574,1.66342153738766,1.34175691205463,1.13266952944024,1.35377312846404,1.12732047270905,1.50253991970256,1.64006819799811,1.2432832582981,1.28247675881387,1.46554516601412,1.05639625489083,1.57415910020551,1.05340939565296
"249",1.31511598646353,0.986197356239817,1.64655052701825,1.34106589069968,1.13571235009727,1.35306715936865,1.1280218522027,1.5119619883378,1.64335884418985,1.2274073812757,1.29492152221436,1.46888479740626,1.05695494803628,1.57048133698245,1.05583520234833
"250",1.327169059999,0.995002853038289,1.62942887537749,1.3390450523709,1.14042362531736,1.35061940246734,1.13152660288666,1.52407890978212,1.6535243265248,1.21415243911312,1.30318460200412,1.47642326047988,1.05632890964687,1.55792238387199,1.06336689255754
"251",1.33366225763303,1.00666213640647,1.61125473391965,1.33655556161193,1.14340124692816,1.34618759399374,1.13276107648881,1.5368683295302,1.65460869672051,1.20290494120515,1.31093808430668,1.48255591595888,1.05666900333088,1.552773294002,1.07000813292858
"252",1.33914861197064,1.01803970672395,1.5984931075149,1.33467631450256,1.14758076760483,1.3433925826102,1.13182442589499,1.54942741464118,1.64597195954146,1.19387059277154,1.31893994331216,1.48374480036557,1.05865660206941,1.54443820786082,1.07532487374038
"253",1.34281009908063,1.02286123497396,1.58738170468265,1.33485612964317,1.15019246158335,1.3414498217121,1.12970646412215,1.55727092590016,1.63223589105534,1.17779642485154,1.32847596062108,1.47427282790545,1.06179193430581,1.53476286686664,1.08208749774756
"254",1.34310773837741,1.02455227302787,1.58281194075742,1.33552439171034,1.15196840035364,1.33910205385055,1.1262528253888,1.56269813784832,1.6145325656477,1.16803245930699,1.33796246415357,1.46293031198382,1.06367074830482,1.5270915626074,1.08533733504033
"255",1.34021591831559,1.02413289284772,1.58601422536285,1.33637001571154,1.15226637679686,1.338886378216,1.12259293931597,1.56561858733774,1.59525169645307,1.16490603043335,1.33990189429137,1.45165107720972,1.06587466447362,1.52523361541761,1.08469214744596
"256",1.3347042344569,1.02122870795018,1.59483466111065,1.33927628830083,1.15055349039176,1.33874846886427,1.12266537452886,1.56375799854877,1.57481584606017,1.16719727215294,1.33957610667865,1.43887631818586,1.06719889198804,1.52660502575466,1.08550232027449
"257",1.32517019821508,1.01325583412431,1.60715842257943,1.34311627816921,1.1493266080118,1.33860161074368,1.1245175571036,1.56165022713374,1.5566962342306,1.17747744656945,1.33702657827117,1.42408808678735,1.07081238809206,1.53190154049913,1.08539753874984
"258",1.31392261252077,1.00619385141145,1.61704154482124,1.34657430053996,1.14971302118585,1.33561999034302,1.13327672773998,1.56217574775991,1.54963126462152,1.19381970553083,1.33136469331324,1.41795510197227,1.07072803038629,1.53685168141118,1.08219370207115
"259",1.31165263311352,0.995545099872316,1.62508537028336,1.34393242799606,1.15086596214928,1.33580578396136,1.15024812345101,1.56302959143531,1.55259554137392,1.21122909209391,1.32434807694609,1.42107240555254,1.07171502691225,1.53775226300965,1.0802998470771
"260",1.31094323192123,0.994643073816943,1.62611436433736,1.34591013274356,1.15018644166145,1.33614979973847,1.16241446300092,1.56534973756138,1.54729452139345,1.21987529701642,1.32344904436944,1.41935428632653,1.07364117185191,1.5365175400062,1.08095840039004
"261",1.30829555829895,0.995424152376138,1.62340826111925,1.34495822540061,1.15184844987564,1.33278872560742,1.16168068644036,1.56239439202996,1.53647110481497,1.21505482582699,1.32822887561524,1.41774234032927,1.07396197489145,1.53893332704391,1.08354752099426
"262",1.30568134940314,0.995969427613847,1.61997052042963,1.34730758702651,1.1549396809752,1.32914735252316,1.15466929429286,1.55504058595335,1.51760224501299,1.20215961460038,1.33449617668317,1.41478442532994,1.0738845556359,1.54613556015273,1.08534682291675
"263",1.30965906798291,0.99788956492367,1.61859415245598,1.34715462948482,1.15812518971734,1.32729575361503,1.15208030613845,1.5518523391167,1.49023744750865,1.19335829329348,1.34468019850762,1.41417444017716,1.0749679115759,1.55150144501585,1.08333462154384
"264",1.31088238318119,0.999670667973298,1.62045856327053,1.34511370514071,1.15916051943767,1.31997783694158,1.15735430835667,1.55015413254412,1.47038109767009,1.19283406558267,1.35161758740712,1.41352656857051,1.07698621036501,1.55242402991543,1.08236889451808
"265",1.31421282556663,1.0001383386608,1.62617111091617,1.33984007366636,1.15979357939171,1.31551330528689,1.16804962401701,1.54961031381133,1.45396094773074,1.19967634600008,1.35566619174825,1.41360902445685,1.0772896200446,1.55182638760008,1.08259135970074
"266",1.31454016371241,1.00007379977872,1.63809278872081,1.33419056923801,1.15960148571437,1.31303032089213,1.18003937750583,1.55197874591685,1.44673381986764,1.21064447929086,1.35639870222701,1.41339220408221,1.07625140691219,1.55153268447862,1.08171745626077
"267",1.31085220161648,0.999351220075124,1.64921324021195,1.32816982724719,1.1592949288743,1.31294746062137,1.19189457621196,1.55420063691534,1.44595952068228,1.22458820576611,1.35634760898989,1.41339109567859,1.07293399993491,1.55150333578143,1.0821669605409
"268",1.30943594178097,0.998515796788504,1.65531747365751,1.32114345894896,1.16036261736195,1.31605526496525,1.20114508820366,1.55548008902159,1.44933699958734,1.23793520444298,1.35262929012489,1.41284136451048,1.06726752520275,1.55390987137158,1.08308526363728
"269",1.30910363092775,1.00006870045183,1.65824870662216,1.31319690324243,1.16081543135392,1.32038971620476,1.21193812943593,1.5553021559291,1.46326583207441,1.2480640838861,1.35090368775372,1.41517924028241,1.06165352637506,1.55823894289439,1.08386251316921
