"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"159",0.992023071918478,1.81751863549598,1.4049381237575,1.63438634709601,1.12599128435681,1.20875659172232,1.11708359317209,1.33220305140506,1.54641237435364,1.30563740168384,1.75375447972374,1.34635252074521,1.57960284385899,1.43622040584445,1.1383986299475,1.36099656825656,1.67207929288801,1.30578841919553,1.56163915199636,1.17971801563798
"160",0.996769472283778,1.82102689882853,1.4206091187012,1.63401800857728,1.12598393046675,1.20897645918083,1.12861747666492,1.33552528026889,1.54829821839522,1.30735598275268,1.73407302218525,1.35239933214917,1.56789184427254,1.41507468775814,1.13323591684337,1.34143389246379,1.6731280282604,1.31658960952609,1.56418923336301,1.17776793910848
"161",1.00359500449929,1.81904560606805,1.43760507793408,1.63444978817303,1.12101206907935,1.21350829514037,1.13956778623608,1.34500004215637,1.54801025489617,1.30988646123386,1.72043867638666,1.35593712653764,1.55593476187632,1.40269089146188,1.13136493473222,1.32275411608302,1.67415964061587,1.32324959487206,1.56730906299271,1.17601178067965
"162",1.01200778079157,1.81578599609209,1.45241195251411,1.63646342497867,1.1152589200329,1.21891932888574,1.13984768743124,1.35949298686352,1.54575043150317,1.31363647864708,1.72698351994169,1.35152282914919,1.54993767523366,1.38888570412215,1.12585442813939,1.30314838064504,1.67467620611886,1.32056211939497,1.56640223295665,1.17079412831406
"163",1.0179964710589,1.81296196953028,1.46325455814916,1.63790819911604,1.10554138076722,1.22098665697624,1.13739513191171,1.37710947118467,1.54411230127364,1.31923573483426,1.73740611583208,1.34983429915633,1.5535829785955,1.39023097829523,1.12424946061553,1.28008501644008,1.67414680453545,1.31591345157454,1.56595567952208,1.16657866030225
"164",1.01845567560355,1.81413877958841,1.4624851190538,1.63860189678252,1.09851768610371,1.22090676854965,1.14467189142406,1.38713544803157,1.54445171882908,1.31740829077401,1.73486255490601,1.35976713882805,1.5529066625775,1.38438059957684,1.12781648044224,1.26852165827302,1.67418096406774,1.32101332582128,1.5855415826275,1.16545738335746
"165",1.00741508200467,1.81580415620871,1.463413292771,1.63894851290874,1.09969836419439,1.22068740804671,1.15565418400162,1.38734139815756,1.53976536391454,1.30544575564837,1.72024315010815,1.38451108339236,1.54868582717252,1.37243673987112,1.14744324362092,1.28064386333072,1.66861389253575,1.33030838964027,1.62268245507427,1.17005946290795
"166",0.989876884239973,1.81437349933546,1.46457925464653,1.63760813462084,1.10391967653496,1.22146930626786,1.16504266541298,1.3809353333064,1.54313560355699,1.28666381168592,1.69457354514693,1.3939331793261,1.53961624562976,1.36179273664173,1.16569679802282,1.30688498921851,1.66135451816863,1.34001495047917,1.65234764382827,1.17947245312278
"167",0.972228140735483,1.82239546850457,1.4650443192582,1.63915436463291,1.10472208510761,1.22166530923697,1.16463358220941,1.37162891875677,1.5438317955511,1.27167666679175,1.6742954422916,1.40746936505911,1.52780605531885,1.35070776438078,1.19119082729641,1.32679560500721,1.65710760745506,1.34862812709708,1.67914041640343,1.19149944244168
"168",0.958722860689399,1.83075364313445,1.46448341469076,1.63920040518072,1.10002578859781,1.22215516849549,1.16035594858618,1.37084395540651,1.54657621284262,1.25779313633056,1.66375873709674,1.4173100787716,1.52283918873184,1.34004949767116,1.2090110383406,1.33909298886995,1.65274159174627,1.35965716728224,1.69622130784342,1.19590031869533
"169",0.947799633410812,1.83477243652323,1.46152382925565,1.64108703927637,1.09234494253672,1.22425179379292,1.15296270510785,1.37873088454523,1.54556931020137,1.24902068042136,1.65579301939255,1.42742362470771,1.51758090544404,1.32764104946451,1.22195224154166,1.33393068448088,1.64923860390513,1.36408422311502,1.71220345793857,1.19833078376647
"170",0.944910508783997,1.83635663457634,1.46042771979822,1.6419005291829,1.08428239016542,1.22705638103643,1.14668034407839,1.39043998010717,1.53971558773121,1.24429094145744,1.65382786534464,1.43099293417533,1.51541919346025,1.31997557416491,1.23151586239709,1.32467827345159,1.64799028359507,1.36494262694545,1.7217503982205,1.19999722269347
"171",0.944908934342229,1.83677993179501,1.45829763651347,1.64097914181393,1.07665283880661,1.22623711393332,1.14124470707956,1.40459722181555,1.53831369384324,1.24360795138596,1.65613192724665,1.43219141279967,1.51716613613838,1.3149509808052,1.23327575096563,1.31093337373601,1.64736157173856,1.3647399564561,1.7244948555633,1.19667074165025
"172",0.945739334930919,1.83462881679354,1.45422483280359,1.63770087810553,1.06982755104328,1.2209671023842,1.14100653909686,1.42104782503156,1.53842559432223,1.24357754152085,1.66436441957917,1.42898947871274,1.52315483805408,1.31735296705769,1.23278112070999,1.29666213504819,1.64881871938604,1.36551111797971,1.72494204010718,1.19207074963793
"173",0.947951226314416,1.83100996079182,1.45173404332789,1.63557064362659,1.06294251178802,1.21738113519812,1.14087706780726,1.43431140605345,1.53959735984396,1.24176309160219,1.67616076501829,1.421770879112,1.52805012245884,1.32185229866854,1.23036143441455,1.28543931262148,1.64964628458289,1.36796030316998,1.72312003430064,1.19066797598044
"174",0.948694784490072,1.82889880830238,1.44372225503221,1.63140019416709,1.05468772003657,1.21457663873835,1.14269392264243,1.44476926136051,1.54134118222151,1.23777685012785,1.68615604223811,1.40990988627314,1.53806981628611,1.32721559898726,1.22487734273008,1.28769679143629,1.65241354883877,1.3738179998499,1.71646703882892,1.19155993631604
"175",0.943793884466014,1.83235634962534,1.43568529218034,1.62887607582543,1.0491066841841,1.20905599307718,1.14345472796436,1.45493975666474,1.53996246374545,1.23644338524206,1.68868307968741,1.40165001107669,1.54506083893649,1.33173711145729,1.21949532619096,1.28662244879135,1.65454703386091,1.37836948580094,1.70978196211026,1.19532630967702
"176",0.943368169136113,1.83628608147014,1.43375206803099,1.63026896310929,1.04901309651949,1.20334946102788,1.14199114653073,1.4510949640734,1.54118777520027,1.24005495208603,1.68909772937677,1.3962466303006,1.54871393327894,1.32957783306507,1.21917415350101,1.2738446237093,1.65513356784356,1.3771992462256,1.70770912551009,1.19296512115425
"177",0.946850345972591,1.83478965989153,1.43590391532112,1.62870583501874,1.04000218000326,1.20410154073145,1.14058804509009,1.4488268015852,1.54358171044165,1.24769165464575,1.68973862793335,1.40027181918992,1.54872067733242,1.32531683853982,1.21945466356105,1.26287161148521,1.65422656158896,1.36733220059545,1.71425710778546,1.180141340078
"178",0.956065673857645,1.83088441509815,1.43854858361996,1.63014191193975,1.02607255657081,1.20544924190123,1.14462057903306,1.44713761099764,1.54311369584281,1.25631459637051,1.68340709756673,1.41092710168604,1.54473614878825,1.32236699683621,1.22151376983439,1.25940058578993,1.64940291127175,1.34981742195212,1.72411163860219,1.16471898690534
"179",0.966092033672907,1.8282333127229,1.43970264527036,1.6309992906778,1.01865532855912,1.20417016799601,1.1453777459366,1.44681126374547,1.5494882302568,1.27566252983032,1.66903072440382,1.41953876596999,1.54186960074425,1.31680561829318,1.22521107818753,1.25626568848362,1.64546549572622,1.33259683244218,1.73347179160688,1.14931803117592
"180",0.97248714046627,1.82683136088133,1.43909565840011,1.63536973227958,1.00846477629921,1.19584403350024,1.14596602666211,1.44406702527119,1.55344541291485,1.2896151162772,1.65729169323067,1.42813800403299,1.54086954498195,1.30760962879248,1.2259931894791,1.2625002872813,1.64117047277525,1.31603614438204,1.73621810504752,1.13782076459416
"181",0.976520894852629,1.82767706710155,1.43653198734085,1.63459679702991,0.999134196965775,1.18174691889248,1.14309404025569,1.44250903677261,1.55585025869771,1.30026663905436,1.6462923146877,1.43106878356616,1.54426787932478,1.29698063475279,1.22601499324111,1.26817700693359,1.63917734909634,1.29858712178765,1.73442192233204,1.13130985864863
"182",0.978280915051588,1.82929727154499,1.43217937357873,1.63463987732809,0.994548283110129,1.16645581996305,1.13716406900185,1.44175875372589,1.55728918284632,1.30717609053679,1.6406193354842,1.42534527267181,1.55127361878258,1.29193060904128,1.22637536031196,1.27654563176485,1.63917264904239,1.29019903385598,1.72513533649612,1.12707388223882
"183",0.976783117130888,1.82929477691371,1.42295815465225,1.63465660060791,0.994304822665898,1.15233271981118,1.13565560935228,1.4429406514601,1.55732162922146,1.31142862538879,1.64028955910719,1.41501014860792,1.56192688807701,1.28913429560048,1.22752965217294,1.28040679365334,1.63963359519359,1.28820928034102,1.70787034346464,1.12656294896892
"184",0.975214633017567,1.83132076391003,1.414651490955,1.63603234531896,0.994496786489653,1.13749868556273,1.13537554804029,1.44566742357808,1.55846795475341,1.31280314501103,1.6402604505887,1.40176000609341,1.5766506722939,1.29247489206269,1.23143635546996,1.28041582206367,1.63778597911696,1.28979929643034,1.68658610705789,1.12710581197353
"185",0.97645072633867,1.83186755226308,1.40399563537469,1.63813002809707,0.995546354424801,1.12811489969458,1.13640405006154,1.45049818919815,1.55815613990032,1.31205755956854,1.6402416735911,1.38782947870062,1.59340864337623,1.30158202139798,1.23484078352426,1.27902392492446,1.63639933873474,1.2954821910208,1.66668101762498,1.13058854952582
"186",0.981438312569387,1.83910072741003,1.39402878517593,1.64399153288573,0.997705350721023,1.12102676501621,1.13868488751075,1.44488350905029,1.5576374632594,1.31064842152037,1.63912385318662,1.37564886260568,1.60155950406403,1.31540372506207,1.24129580931329,1.27609584454482,1.63057520816944,1.30246976064487,1.65306633491213,1.13131892224549
"187",0.991078349843122,1.84436005991931,1.38984893752353,1.6507994440491,0.997127564615745,1.11500571486083,1.14264589549121,1.44374474859095,1.55570867554863,1.30771710508947,1.63997068932389,1.35997581280865,1.61069307112108,1.32742512018078,1.24778788166576,1.2751224767186,1.62139195962816,1.3118477443203,1.64283395717878,1.1316208563279
"188",0.994968504435231,1.84834303717165,1.39000552605779,1.65143650084073,0.997435489883693,1.1203955418399,1.14336962654841,1.44021059695212,1.552099024521,1.30695924401805,1.64010650945938,1.35111716463606,1.62122634387358,1.33212482974564,1.25203996982249,1.27548684298694,1.61174696741452,1.3147870116543,1.62509688764119,1.13167390541818
"189",0.99123829248222,1.84907567251405,1.39181996772797,1.64807051018748,1.00121518211078,1.13242484269533,1.14247052594674,1.444580888671,1.55169650687124,1.31088426802827,1.63985172716008,1.3530806861504,1.62744407310293,1.33054719033346,1.24765066276816,1.27701630559565,1.6131696500828,1.31353768242076,1.61444273583133,1.13090615243378
"190",0.974637146265349,1.84910798499059,1.39231479628633,1.6368996228642,1.00525378130686,1.1427685617576,1.14029855637511,1.45179162978274,1.55248047091022,1.31498157332464,1.63298105447448,1.35764332148788,1.63157074843428,1.32298333140726,1.23338776381573,1.27897646639923,1.62026976098567,1.30690861829331,1.60556108711659,1.12954553590394
"191",0.958255105634903,1.84839837336189,1.38831448640131,1.62054243406521,1.00201346129678,1.15494758158268,1.13961941192996,1.45729177043069,1.55175290324095,1.31928093919468,1.62244377367815,1.3621286913948,1.63684573403263,1.31491731487445,1.22067882761065,1.2766767420459,1.62915990572194,1.29689852936496,1.59712403398946,1.12769229904333
"192",0.954246348455308,1.84836188756486,1.38104832902506,1.60729365104456,0.993346518084511,1.16979142991362,1.13933214884851,1.46539021625427,1.54793736627403,1.32081525685296,1.61373448729669,1.36508422580558,1.64995243449139,1.30845708578879,1.21719888157145,1.27507498693361,1.63006602590943,1.29295188462294,1.58057142324469,1.1274878053401
"193",0.95425361735735,1.84770490133837,1.37283228574619,1.59760289651471,0.991174047674387,1.18525625414088,1.1395828387315,1.47062790949841,1.54119747719318,1.32130238815142,1.60504122315062,1.36387799615652,1.66259567058297,1.30593237866671,1.21770102906018,1.27617141460181,1.62765873710927,1.29227243057129,1.56792113754357,1.12695614490532
"194",0.960791027894628,1.8469643150992,1.37035698439472,1.59423578708867,0.991519583118,1.19511149511193,1.14203146071843,1.47215471662548,1.53333685567647,1.32074604722825,1.59827458419268,1.3554724894117,1.67082860007871,1.30573256513672,1.22208530306767,1.27818969751276,1.62380580979467,1.29430332653857,1.55767884991727,1.12666858708605
"195",0.970040414700613,1.84401970838219,1.36897296758676,1.5930148764943,0.991047198395288,1.20568275336834,1.14541477300868,1.47142450928272,1.52769817528024,1.31827791566003,1.59736361875278,1.34802113291311,1.67459507855986,1.30839275105877,1.22719338669343,1.27831238502196,1.62043963804306,1.29798273394311,1.54850685749495,1.12658042020633
"196",0.986386608568006,1.83951406254164,1.36918293967116,1.59300220592212,0.991377987495423,1.21103352394777,1.14640639296368,1.47158584524091,1.52239860510263,1.31251370300871,1.60455992415802,1.34510260169288,1.67366825220865,1.3124713858182,1.23161034891422,1.27818057148018,1.61719560488652,1.3028375155742,1.54049167445382,1.12584485414933
"197",1.00779947292075,1.83324996079914,1.37017283640619,1.59544231287421,0.99075075306027,1.21595087996753,1.14843726831518,1.47337361523364,1.51753773664068,1.30891270812833,1.6144558116522,1.34705851749573,1.66625197868475,1.31634285270965,1.23327739289749,1.27763053790787,1.61623864446368,1.30342887943418,1.54075245953433,1.12230365747736
"198",1.02855901819709,1.82824207661883,1.37177450038002,1.59503142101212,0.987277668741649,1.21068021724842,1.14794025040795,1.47834741327951,1.51664830028717,1.3045025862304,1.62765502972517,1.35697205474531,1.65455942748945,1.31897817587124,1.23314429106747,1.27590171522678,1.62503431432712,1.30227415921675,1.55751498885558,1.11650852336479
"199",1.0460198403794,1.81596993016635,1.37546500113345,1.59388055579355,0.986983418331977,1.2103930262594,1.14497558906112,1.48242240446413,1.51632894556763,1.29395892489049,1.6401889347314,1.36639188978597,1.65339652155845,1.32145542022548,1.23388459841107,1.27107619440696,1.63098230791761,1.29028922389501,1.56603228041539,1.11446550843333
"200",1.05006119841984,1.80758511514168,1.375331477101,1.59469651135549,0.988343725854231,1.22403002562925,1.14252914533866,1.47482780673329,1.51573111049416,1.28160873376371,1.65127488983924,1.36430026747094,1.66721521532133,1.32156461048484,1.23334153311133,1.27037661502646,1.62900721723664,1.28250722416948,1.54595612295336,1.11448975396819
"201",1.04786167177581,1.80106079563591,1.37342296963975,1.59902154634064,0.985835920734562,1.23774368406396,1.14385347610905,1.45810428727349,1.51159573967814,1.2708215216117,1.6543416220912,1.35234161834892,1.69392220265439,1.32137168332509,1.22720108828427,1.27023552519549,1.60831157566276,1.28449532396997,1.52169480249426,1.11187165100557
"202",1.04227885340172,1.79400827698473,1.37769042363469,1.60233682798847,0.979851926562447,1.25643769929724,1.14643592423528,1.43484187113649,1.50959097349598,1.26257257882885,1.64826124839919,1.33396470021568,1.71622918053634,1.31616146690932,1.21256995831787,1.26923556510006,1.57703221562696,1.29324632731443,1.49814423438115,1.10947879299373
"203",1.03834127555395,1.78230024418723,1.37865083552747,1.60921481298143,0.972822014977666,1.28041698203486,1.1463572071997,1.41288646638223,1.50212576945552,1.24534943324454,1.63648327078614,1.32123503044224,1.74689277004001,1.31071259560636,1.20185015722196,1.27014857941199,1.54952165657271,1.29418899725479,1.46503967034032,1.10480173846042
"204",1.03611481756843,1.76048257670832,1.3778866301652,1.61390874494646,0.972158984208984,1.3039891574147,1.14299985518324,1.39395932609235,1.49682631218179,1.22195268762492,1.6333516416616,1.31317413696339,1.77159990448576,1.30647076036974,1.19154640569065,1.26797774720735,1.52520222908604,1.28521251777207,1.43762383479759,1.09943042721609
"205",1.03454327315145,1.73446075668314,1.37695435646945,1.61938461059394,0.971257272604097,1.33074812395936,1.13573716323089,1.37943369349413,1.49435831749454,1.19669379327229,1.63929646901438,1.30256329862975,1.78907750829389,1.304714765243,1.18252114498113,1.26746317851055,1.51062828230401,1.27301156790531,1.41356276413385,1.09717382197137
"206",1.03433059632527,1.7090461486738,1.37687592432618,1.62053908949607,0.973138836610427,1.34423428724916,1.13133150724392,1.37347408222969,1.49438605011167,1.17365760163439,1.64732924556533,1.29811484637182,1.79321936432922,1.3045838478265,1.17998672356523,1.26757924550978,1.50476700072913,1.25683813387993,1.39878024981393,1.09518941664648
"207",1.03489699210974,1.6921149548533,1.37778005936794,1.62084138958905,0.977674021608638,1.3519639861726,1.12783396689258,1.37239308217169,1.49455804391095,1.15760389463603,1.65600462429087,1.2983684234451,1.79266967740311,1.3044028724586,1.17874690290204,1.27002912193336,1.50407198442182,1.23478260153112,1.39553628505558,1.09322038829735
"208",1.03549828072057,1.68268805298955,1.3810420591873,1.6212503851756,0.983267518812363,1.35524923422576,1.12560594323367,1.37497108896593,1.49381385557428,1.14333503104555,1.66519093507575,1.30309457767627,1.79205027381605,1.30148625434287,1.17938354370477,1.2733262753514,1.50713145733726,1.21758922592495,1.3938375585718,1.09352403097344
"209",1.03394323701306,1.67723874065498,1.38068718374641,1.61979366769699,0.990779872728734,1.35434889331266,1.12331882573812,1.37736388233832,1.48985584533528,1.13054980546963,1.67297389416851,1.31224742658747,1.79234485817183,1.2977754570182,1.18199108884521,1.27719429858299,1.51321566900456,1.19875066090659,1.39611359608902,1.09399999087556
"210",1.02817873369854,1.67642778907441,1.37946524704929,1.61767388587965,0.999911759921907,1.35105498872261,1.11994329912432,1.37725688432366,1.48168078856531,1.12472927653763,1.6723572878261,1.32591259445351,1.79567907948317,1.29226144160712,1.18372976055183,1.27746978968934,1.51946710841717,1.18872259583278,1.39624717246928,1.09563668216915
"211",1.02573979775157,1.6761523452873,1.37599349148029,1.6149363950723,1.01039980641048,1.34620791286886,1.1166301233014,1.37637603831551,1.47487744660716,1.12778811229321,1.66427238218494,1.3365607079395,1.79912605596183,1.28769661211221,1.18494801419173,1.27978730585222,1.52078139110089,1.18752776636593,1.39611554109098,1.09575141702486
"212",1.03687646399799,1.66059370115995,1.37330534943409,1.61535050800909,1.01477004296728,1.34893696923509,1.11801425997543,1.3782730785387,1.47542371876834,1.11805235987515,1.66578117824405,1.33242691545047,1.79443963221269,1.29033693802013,1.18559056719332,1.28669874784952,1.52064145197584,1.18564542423342,1.39806734132306,1.09890432999734
"213",1.05636054659204,1.64185431411596,1.37522936422357,1.61536357117023,1.01438871236161,1.35613000064261,1.12282721664373,1.38934010702342,1.479903087236,1.10596131588206,1.68292597742615,1.31508334648628,1.78350252292869,1.29978855331938,1.18641491293447,1.28742494370621,1.52694002393334,1.17666706758604,1.39661520957433,1.11725521039577
"214",1.07443563772949,1.62285229783312,1.3801604560837,1.6142100899244,1.00217387300235,1.37437604384011,1.12595392959209,1.40199056560742,1.49145225919112,1.08989443565657,1.69845345803488,1.2958495040676,1.76516906693578,1.30909505234768,1.18812228481022,1.2863276142213,1.53566004271742,1.16666312905379,1.40113046914141,1.14221858583678
"215",1.09508529893285,1.5999041035781,1.39019894897537,1.61480164227793,0.989419253238403,1.38585240644063,1.1327421065183,1.40919751667783,1.50583701812271,1.08096284265871,1.71789100233256,1.26920239398106,1.74186151329407,1.31721326385502,1.18687474306895,1.28688729558552,1.54322302269974,1.15860750443468,1.40006129808752,1.15609337234365
"216",1.10831334704063,1.58677468076126,1.39384415014259,1.6138540486811,0.980175734577403,1.39528685978836,1.1419447829441,1.41649953815181,1.51307908661431,1.07570727889531,1.73176182383904,1.25315955452217,1.72090977564294,1.32438529319591,1.18663567500886,1.2881686344748,1.5501564722041,1.14535539101244,1.39752066315244,1.1731808997897
"217",1.11896060990982,1.57304420972774,1.39580477662344,1.6136275064257,0.982449026010183,1.40244305983677,1.14398901836922,1.42754044974211,1.52056109758684,1.07417879181429,1.74169032894964,1.2401351847078,1.70109325485566,1.32529554700554,1.186668355338,1.2887498891554,1.55641038361355,1.13466115295913,1.39528039545104,1.19071447754244
"218",1.12935272952223,1.56614718488157,1.39357754540576,1.61369609860545,0.989683413696883,1.4064940789466,1.14490334786395,1.4338927104947,1.52545902201166,1.07385658428291,1.74630877320457,1.23036498382746,1.68570049056197,1.31850383625629,1.18664721784287,1.28956601696625,1.55959376343388,1.12907030640486,1.39614021894902,1.20312131877114
"219",1.13916237148659,1.56136210284379,1.39183337321146,1.61419931159557,1.00158053401993,1.40804535470429,1.14649086692064,1.43637219386832,1.52574579603637,1.07293019459826,1.74598833215608,1.22943766358918,1.67925889479059,1.31890374965672,1.18719868943675,1.28908133742327,1.56169656552279,1.13031898515256,1.39705575008296,1.20551525324498
"220",1.14113130914139,1.55943257368517,1.38837594027212,1.61695284954344,1.01125937537914,1.40730478914398,1.14666215210929,1.43655113437228,1.52528179191972,1.07294979836475,1.74348394172185,1.23271380714934,1.67921387548589,1.31888739266708,1.19002860303095,1.28694081682981,1.56123620452138,1.13418590304495,1.39728573104574,1.20708854746727
"221",1.13859730622033,1.56296220464887,1.38521678133354,1.61843726807087,1.01626867286749,1.40339714982777,1.14654295415676,1.43452350191804,1.52476875025477,1.07169869851646,1.73581472958434,1.24061196768708,1.68553234174747,1.31979563314362,1.19254980771468,1.28174381121394,1.55978538443126,1.141431535777,1.39709772248439,1.20646080502587
"222",1.13245047628978,1.56682927590738,1.38704577178149,1.62337495447702,1.01167846724616,1.39850833505382,1.14629813486969,1.43047248988093,1.52709149601084,1.07020880284192,1.72574236290833,1.24935079040914,1.69451646848306,1.32353445823584,1.19466031481228,1.27405833428576,1.55366610503401,1.14991653957325,1.39477111510164,1.20500487405304
"223",1.12672164494137,1.5684597710104,1.39503796185985,1.63100493028112,1.01846630686786,1.39646115231947,1.14529709861453,1.42819994355307,1.5302398105946,1.06917872395533,1.71755596030637,1.24715625690485,1.7016882835323,1.32913135918381,1.19865561296319,1.27237034934531,1.54613786102025,1.16064684430074,1.39596170791391,1.20430229698262
"224",1.12650805114434,1.56837556406797,1.39237674253392,1.63699956030609,1.03978587602843,1.39658511245279,1.14530583527836,1.4282435092868,1.53030933627732,1.06926994625298,1.71776452291907,1.24759624962604,1.70154092719371,1.32710564229943,1.20375638851046,1.27238850825022,1.5411699022726,1.16680247673377,1.39650490805445,1.20438055689879
"225",1.12478241710822,1.57132422174451,1.37298349119824,1.63819432343489,1.07146388816661,1.39510131796496,1.14277166134795,1.43090343015291,1.52231850183706,1.06563464215493,1.72125123655677,1.25312440340724,1.70543278873477,1.31706676776484,1.20305265647972,1.27087610763163,1.54309327927251,1.16281339868947,1.39699348890179,1.20323028430952
"226",1.12063971214518,1.57738993291197,1.35034503816951,1.63342776773766,1.11589253454677,1.39314596473746,1.13640416970552,1.43578234414643,1.51143311304021,1.06135897820213,1.72583813708285,1.26152460292795,1.70917046361169,1.29436545644951,1.19926512883364,1.26435530434182,1.55027398925338,1.15460849832761,1.39791594508222,1.19543011436534
"227",1.1194885707817,1.58121068934078,1.32549203589576,1.63470278746961,1.15809646534362,1.39329327578408,1.1319487369183,1.44307606291658,1.49950914502219,1.05425043117127,1.73334446293996,1.27314569728673,1.70855033722369,1.2740028463875,1.18946277385163,1.25449053328044,1.55593366265509,1.15133441647022,1.40138361665564,1.19011950525718
